id,indicador,geo_type,geo_id,geo_nombre,sexo,year,valor
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11004,Apaseo el Alto,Total,2024,118.989068870873
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11005,Apaseo el Grande,Hombres,2024,90.0466312912044
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11005,Apaseo el Grande,Mujeres,2024,56.8530349047712
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11005,Apaseo el Grande,Total,2024,72.8518395089476
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11006,Atarjea,Hombres,2024,73.85524372230431
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11006,Atarjea,Mujeres,2024,35.9324469996407
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11006,Atarjea,Total,2024,54.634857038790706
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11007,Celaya,Hombres,2024,99.4823923645394
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11007,Celaya,Mujeres,2024,105.882270172155
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11007,Celaya,Total,2024,102.780325634175
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11008,Manuel Doblado,Hombres,2024,71.718862060722
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11008,Manuel Doblado,Mujeres,2024,100.520082164241
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11008,Manuel Doblado,Total,2024,86.765914695406
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11009,Comonfort,Hombres,2024,122.749590834697
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11009,Comonfort,Mujeres,2024,128.791886111175
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11009,Comonfort,Total,2024,125.930859114851
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11010,Coroneo,Hombres,2024,134.073932196897
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11010,Coroneo,Mujeres,2024,172.23561832587
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11010,Coroneo,Total,2024,154.16704452707
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11011,Cortazar,Hombres,2024,122.169734484444
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11011,Cortazar,Mujeres,2024,148.039913098648
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11011,Cortazar,Total,2024,135.475896168109
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11012,Cuerámaro,Hombres,2024,67.9977746182852
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11012,Cuerámaro,Mujeres,2024,51.957048839625905
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11012,Cuerámaro,Total,2024,59.7032747246186
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11013,Doctor Mora,Hombres,2024,35.1592714998945
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11013,Doctor Mora,Mujeres,2024,59.1210668068055
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11013,Doctor Mora,Total,2024,47.54788751528329
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11014,Dolores Hidalgo,Hombres,2024,89.4984458715818
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11014,Dolores Hidalgo,Mujeres,2024,70.7798854454777
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11014,Dolores Hidalgo,Total,2024,79.6484010153739
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11015,Guanajuato,Hombres,2024,70.0
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11015,Guanajuato,Mujeres,2024,77.7133325751545
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11015,Guanajuato,Total,2024,73.9601782829561
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11016,Huanímaro,Hombres,2024,138.820029747149
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11016,Huanímaro,Mujeres,2024,116.728023704768
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11016,Huanímaro,Total,2024,127.226463104326
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11017,Irapuato,Hombres,2024,99.62823290272541
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11017,Irapuato,Mujeres,2024,91.2906211566014
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11017,Irapuato,Total,2024,95.348428540746
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11018,Jaral del Progreso,Hombres,2024,86.4348179784421
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11018,Jaral del Progreso,Mujeres,2024,153.404592240697
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11018,Jaral del Progreso,Total,2024,120.373156786037
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11019,Jerécuaro,Hombres,2024,184.563758389262
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11019,Jerécuaro,Mujeres,2024,139.643719806763
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11019,Jerécuaro,Total,2024,160.918626827718
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11020,León,Hombres,2024,76.4523485308352
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11020,León,Mujeres,2024,66.0561893795734
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11020,León,Total,2024,71.1902930577041
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11021,Moroleón,Hombres,2024,134.336378291241
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11021,Moroleón,Mujeres,2024,128.643216080402
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11021,Moroleón,Total,2024,131.336454339399
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11022,Ocampo,Hombres,2024,73.3998825601879
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11022,Ocampo,Mujeres,2024,41.0368647835305
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11022,Ocampo,Total,2024,56.6471941936626
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11023,Pénjamo,Hombres,2024,143.710364285997
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11023,Pénjamo,Mujeres,2024,119.744860455742
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11023,Pénjamo,Total,2024,131.091870431292
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11024,Pueblo Nuevo,Hombres,2024,195.280716029292
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11024,Pueblo Nuevo,Mujeres,2024,221.827861579414
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11024,Pueblo Nuevo,Total,2024,209.18881227241
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11025,Purísima del Rincón,Hombres,2024,61.7241615801385
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11025,Purísima del Rincón,Mujeres,2024,85.4086127843208
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11025,Purísima del Rincón,Total,2024,73.6669122230407
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11026,Romita,Hombres,2024,75.8371251895928
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11026,Romita,Mujeres,2024,95.9097320169252
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11026,Romita,Total,2024,86.0412424355408
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11027,Salamanca,Hombres,2024,137.299771167048
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11027,Salamanca,Mujeres,2024,127.037156613653
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11027,Salamanca,Total,2024,131.997403567556
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11028,Salvatierra,Hombres,2024,178.108443242025
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11028,Salvatierra,Mujeres,2024,207.657103687426
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11028,Salvatierra,Total,2024,193.707692962663
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11029,San Diego de la Unión,Hombres,2024,141.364164184379
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11029,San Diego de la Unión,Mujeres,2024,61.9660956933564
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11029,San Diego de la Unión,Total,2024,99.0566037735849
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11030,San Felipe,Hombres,2024,46.7711760531579
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11030,San Felipe,Mujeres,2024,70.8531645179674
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11030,San Felipe,Total,2024,59.089082701080095
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11031,San Francisco del Rincón,Hombres,2024,73.1175877045465
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11031,San Francisco del Rincón,Mujeres,2024,95.5190335721309
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11031,San Francisco del Rincón,Total,2024,84.54357218086591
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11032,San José Iturbide,Hombres,2024,39.907582440663695
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11032,San José Iturbide,Mujeres,2024,53.682201367902
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11032,San José Iturbide,Total,2024,46.9838416440259
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11033,San Luis de la Paz,Hombres,2024,69.34599026074089
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11033,San Luis de la Paz,Mujeres,2024,72.92104894124249
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11033,San Luis de la Paz,Total,2024,71.2177501064595
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11034,Santa Catarina,Hombres,2024,102.494021182098
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11034,Santa Catarina,Mujeres,2024,61.0687022900763
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11034,Santa Catarina,Total,2024,80.6191551112544
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11036,Santiago Maravatío,Hombres,2024,216.517166718218
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11036,Santiago Maravatío,Mujeres,2024,256.26423690205
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11036,Santiago Maravatío,Total,2024,237.212750185322
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11037,Silao,Hombres,2024,72.2295789385956
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11037,Silao,Mujeres,2024,71.65792863233129
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11037,Silao,Total,2024,71.9407977638784
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11038,Tarandacuao,Hombres,2024,112.170499158721
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11038,Tarandacuao,Mujeres,2024,68.6341798215511
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11038,Tarandacuao,Total,2024,89.4694461841281
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11039,Tarimoro,Hombres,2024,94.9137401596784
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11039,Tarimoro,Mujeres,2024,131.366208569119
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11039,Tarimoro,Total,2024,114.049279898151
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11041,Uriangato,Hombres,2024,130.226182316655
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11041,Uriangato,Mujeres,2024,116.605212568151
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11041,Uriangato,Total,2024,123.130469045
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11042,Valle de Santiago,Hombres,2024,169.170388415212
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11042,Valle de Santiago,Mujeres,2024,153.846153846154
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11042,Valle de Santiago,Total,2024,161.175480613632
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11043,Victoria,Hombres,2024,77.25736359246739
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11043,Victoria,Mujeres,2024,86.1771802826612
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11043,Victoria,Total,2024,81.97094585363631
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11044,Villagrán,Hombres,2024,105.736188210415
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11044,Villagrán,Mujeres,2024,100.443626014899
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11044,Villagrán,Total,2024,103.021978021978
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11045,Xichú,Hombres,2024,93.2661816825219
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11045,Xichú,Mujeres,2024,68.9655172413793
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11045,Xichú,Total,2024,80.6379356688469
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11046,Yuriria,Hombres,2024,148.345493627199
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11046,Yuriria,Mujeres,2024,171.816544270472
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11046,Yuriria,Total,2024,160.599571734475
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11035,Santa Cruz de Juventino Rosas,Hombres,2020,166.025205644857
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11040,Tierra Blanca,Hombres,2020,101.543460601137
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11040,Tierra Blanca,Total,2020,113.138865659895
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11035,Santa Cruz de Juventino Rosas,Hombres,2021,132.291640665951
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11040,Tierra Blanca,Hombres,2021,120.494025504569
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11035,Santa Cruz de Juventino Rosas,Hombres,2022,97.7737665463297
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11035,Santa Cruz de Juventino Rosas,Total,2022,83.4098931386297
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11040,Tierra Blanca,Hombres,2022,89.4810101411811
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11035,Santa Cruz de Juventino Rosas,Hombres,2023,95.506182768674
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11035,Santa Cruz de Juventino Rosas,Total,2023,106.55688078949
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11040,Tierra Blanca,Mujeres,2023,46.3306152705708
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11040,Tierra Blanca,Total,2023,47.705371624845
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11035,Santa Cruz de Juventino Rosas,Hombres,2024,85.7092439940508
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11035,Santa Cruz de Juventino Rosas,Mujeres,2024,79.5749760104852
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11035,Santa Cruz de Juventino Rosas,Total,2024,82.5282780717511
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11040,Tierra Blanca,Hombres,2024,68.1198910081744
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11040,Tierra Blanca,Mujeres,2024,64.143681847338
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11040,Tierra Blanca,Total,2024,66.0720185001652
52,Camas censables por cada 100 mil habitantes,mun,11001,Abasolo,Total,2023,21.1676050971593
45,Porcentaje de población con carencia por acceso a los servicios de salud,mun,11001,Abasolo,Mujeres,2020,20.886199
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11001,Abasolo,Total,2020,103.985763598551
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11001,Abasolo,Hombres,2023,16.318249977948312
11,Porcentaje de población en situación de pobreza,mun,11001,Abasolo,Mujeres,2020,47.338646
11,Porcentaje de población en situación de pobreza,mun,11001,Abasolo,Total,2020,47.7769037516
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11001,Abasolo,Total,2023,12.277210956352397
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11001,Abasolo,Total,2022,10.96339503347561
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11001,Abasolo,Mujeres,2021,146.045459220405
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11001,Abasolo,Hombres,2020,12.93462533432718
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11001,Abasolo,Total,2020,12.43541090456894
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11001,Abasolo,Mujeres,2020,11.95770747671394
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11001,Abasolo,Mujeres,2023,8.547704330836861
45,Porcentaje de población con carencia por acceso a los servicios de salud,mun,11001,Abasolo,Total,2020,24.46206019
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11001,Abasolo,Mujeres,2022,85.9810022928267
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11001,Abasolo,Mujeres,2020,98.59864059746579
583,Índice de marginación,mun,11001,Abasolo,Total,2020,55.5402606919792
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11001,Abasolo,Hombres,2021,16.90993236027056
45,Porcentaje de población con carencia por acceso a los servicios de salud,mun,11001,Abasolo,Hombres,2020,28.095117
52,Camas censables por cada 100 mil habitantes,mun,11001,Abasolo,Total,2022,21.28814569606914
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11001,Abasolo,Total,2021,16.35331715815688
52,Camas censables por cada 100 mil habitantes,mun,11001,Abasolo,Total,2021,21.37688517406129
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11001,Abasolo,Total,2023,102.662884721223
13,Índice de rezago social,mun,11001,Abasolo,Total,2020,-0.540405
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11001,Abasolo,Total,2022,92.6034337779008
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11001,Abasolo,Mujeres,2023,81.406707912732
11,Porcentaje de población en situación de pobreza,mun,11001,Abasolo,Hombres,2020,48.222171
52,Camas censables por cada 100 mil habitantes,mun,11001,Abasolo,Total,2020,21.44036362856714
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11001,Abasolo,Mujeres,2021,15.83873290136789
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11001,Abasolo,Hombres,2022,11.75140240792887
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11001,Abasolo,Mujeres,2022,10.2358336062889
51,Enfermeras en instituciones públicas de salud por cada 100 mil habitantes,mun,11001,Abasolo,Total,2023,129.122391092672
51,Enfermeras en instituciones públicas de salud por cada 100 mil habitantes,mun,11001,Abasolo,Total,2021,129.330155303071
51,Enfermeras en instituciones públicas de salud por cada 100 mil habitantes,mun,11001,Abasolo,Total,2022,135.179725170039
51,Enfermeras en instituciones públicas de salud por cada 100 mil habitantes,mun,11001,Abasolo,Total,2020,137.21832722283
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11002,Acámbaro,Hombres,2023,16.03864734299517
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11002,Acámbaro,Mujeres,2021,218.185596287382
52,Camas censables por cada 100 mil habitantes,mun,11002,Acámbaro,Total,2023,73.03601588533346
11,Porcentaje de población en situación de pobreza,mun,11002,Acámbaro,Total,2020,51.9105483996
51,Enfermeras en instituciones públicas de salud por cada 100 mil habitantes,mun,11002,Acámbaro,Total,2020,344.906038130773
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11002,Acámbaro,Total,2021,249.048961383727
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11002,Acámbaro,Mujeres,2022,258.035466888335
51,Enfermeras en instituciones públicas de salud por cada 100 mil habitantes,mun,11002,Acámbaro,Total,2021,358.521032321629
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11002,Acámbaro,Total,2023,17.98511891176336
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11002,Acámbaro,Total,2022,26.39317613107088
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11002,Acámbaro,Total,2020,19.56590981480639
51,Enfermeras en instituciones públicas de salud por cada 100 mil habitantes,mun,11002,Acámbaro,Total,2023,360.615328433834
45,Porcentaje de población con carencia por acceso a los servicios de salud,mun,11002,Acámbaro,Mujeres,2020,18.853517
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11002,Acámbaro,Hombres,2020,19.07567945303794
583,Índice de marginación,mun,11002,Acámbaro,Total,2020,56.9612217570423
51,Enfermeras en instituciones públicas de salud por cada 100 mil habitantes,mun,11002,Acámbaro,Total,2022,366.216734552229
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11002,Acámbaro,Mujeres,2023,19.72830319287012
45,Porcentaje de población con carencia por acceso a los servicios de salud,mun,11002,Acámbaro,Hombres,2020,22.058437
52,Camas censables por cada 100 mil habitantes,mun,11002,Acámbaro,Total,2021,72.98138062526797
52,Camas censables por cada 100 mil habitantes,mun,11002,Acámbaro,Total,2022,73.06069517251457
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11002,Acámbaro,Hombres,2021,32.38991285571066
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11002,Acámbaro,Mujeres,2020,20.02177807439671
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11002,Acámbaro,Mujeres,2023,178.246949900493
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11002,Acámbaro,Mujeres,2022,28.57439733998338
52,Camas censables por cada 100 mil habitantes,mun,11002,Acámbaro,Total,2020,72.80338535741912
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11002,Acámbaro,Total,2022,230.141189793421
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11002,Acámbaro,Total,2023,159.766284749167
11,Porcentaje de población en situación de pobreza,mun,11002,Acámbaro,Mujeres,2020,51.696662
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11002,Acámbaro,Total,2021,28.28028499229134
45,Porcentaje de población con carencia por acceso a los servicios de salud,mun,11002,Acámbaro,Total,2020,20.3925879
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11002,Acámbaro,Mujeres,2021,24.58917037524459
11,Porcentaje de población en situación de pobreza,mun,11002,Acámbaro,Hombres,2020,52.142053
13,Índice de rezago social,mun,11002,Acámbaro,Total,2020,-0.842175
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11002,Acámbaro,Hombres,2022,23.95950071492059
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11003,Allende,Hombres,2023,11.126727570859687
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11003,Allende,Mujeres,2021,121.690189814966
45,Porcentaje de población con carencia por acceso a los servicios de salud,mun,11003,Allende,Total,2020,19.91513993
52,Camas censables por cada 100 mil habitantes,mun,11003,Allende,Total,2023,32.5780468899199
51,Enfermeras en instituciones públicas de salud por cada 100 mil habitantes,mun,11003,Allende,Total,2022,169.620467160689
11,Porcentaje de población en situación de pobreza,mun,11003,Allende,Total,2020,43.466392432
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11003,Allende,Total,2022,11.32681524893635
52,Camas censables por cada 100 mil habitantes,mun,11003,Allende,Total,2020,32.76465936052423
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11003,Allende,Hombres,2020,12.19699930133693
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11003,Allende,Mujeres,2020,10.37019433312089
45,Porcentaje de población con carencia por acceso a los servicios de salud,mun,11003,Allende,Mujeres,2020,19.266446
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11003,Allende,Total,2020,11.24166760817987
583,Índice de marginación,mun,11003,Allende,Total,2020,56.201217751103
51,Enfermeras en instituciones públicas de salud por cada 100 mil habitantes,mun,11003,Allende,Total,2023,160.081782131503
51,Enfermeras en instituciones públicas de salud por cada 100 mil habitantes,mun,11003,Allende,Total,2021,172.193805539559
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11003,Allende,Mujeres,2023,12.087983249508927
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11003,Allende,Total,2023,11.62699259691969
52,Camas censables por cada 100 mil habitantes,mun,11003,Allende,Total,2022,32.68434250936857
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11003,Allende,Mujeres,2020,78.8566860747734
11,Porcentaje de población en situación de pobreza,mun,11003,Allende,Mujeres,2020,43.117666
51,Enfermeras en instituciones públicas de salud por cada 100 mil habitantes,mun,11003,Allende,Total,2020,170.037283922721
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11003,Allende,Mujeres,2022,11.26784979089471
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11003,Allende,Hombres,2021,17.27602862884744
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11003,Allende,Mujeres,2023,101.452716558378
52,Camas censables por cada 100 mil habitantes,mun,11003,Allende,Total,2021,32.74505154522769
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11003,Allende,Total,2023,94.9256883516632
11,Porcentaje de población en situación de pobreza,mun,11003,Allende,Hombres,2020,43.838327
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11003,Allende,Mujeres,2021,16.51509718917392
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11003,Allende,Total,2021,16.8806386414191
45,Porcentaje de población con carencia por acceso a los servicios de salud,mun,11003,Allende,Hombres,2020,20.607007
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11003,Allende,Hombres,2022,11.39072536608852
13,Índice de rezago social,mun,11003,Allende,Total,2020,-0.607835
1055,Tasa de mortalidad por diabetes y enfermedades hipertensivas,mun,11004,Apaseo el Alto,Hombres,2023,11.970236169524426
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11004,Apaseo el Alto,Total,2020,158.039682042937
45,Porcentaje de población con carencia por acceso a los servicios de salud,mun,11004,Apaseo el Alto,Mujeres,2020,23.755589
51,Enfermeras en instituciones públicas de salud por cada 100 mil habitantes,mun,11004,Apaseo el Alto,Total,2023,166.110328898451
45,Porcentaje de población con carencia por acceso a los servicios de salud,mun,11004,Apaseo el Alto,Total,2020,26.50394227
36,Mortalidad por diabetes mellitus por cada 100 mil habitantes,mun,11004,Apaseo el Alto,Mujeres,2022,95.7706447526955
